Employee ID,StartDate,education,Job Role,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Months,Training Cost,Age
3576,7/21/2021,Diplomas,Production Technician II,Active,Full-Time,Zone B,Full-Time,Production       ,Engineers,Massachusetts,Female,Asian,Single,Exceeds,4,2,3,3,Project Management,External,Completed,5,$399 ,29
3577,9/15/2019,Diplomas,Production Technician I,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,Massachusetts,Male,White,Widowed,Fully Meets,4,5,4,5,Communication Skills,Internal,Passed,5,$931 ,62
3578,5/4/2019,Diplomas,Production Technician I,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,Massachusetts,Male,Hispanic,Married,Exceeds,2,1,4,2,Project Management,External,Completed,5,$115 ,62
3579,5/20/2021,Doctorate,Production Technician II,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Massachusetts,Female,Asian,Widowed,Needs Improvement,4,5,3,3,Communication Skills,External,Failed,2,$200 ,75
3580,12/16/2019,Bachelors,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,Massachusetts,Male,Other,Married,Fully Meets,4,2,4,3,Communication Skills,Internal,Failed,5,$940 ,77
3581,11/20/2020,Masters,Production Technician I,Active,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,Massachusetts,Male,Other,Divorced,Fully Meets,2,3,4,4,Communication Skills,External,Completed,1,$122 ,77
3582,8/19/2020,Diplomas,Production Technician I,Active,Part-Time,Zone B,Part-Time,Production       ,Yard (Material Handling),Massachusetts,Male,Asian,Widowed,Fully Meets,4,2,2,5,Communication Skills,Internal,Completed,4,$875 ,52
3583,4/28/2021,Diplomas,Production Technician I,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,Massachusetts,Female,White,Married,Needs Improvement,4,4,1,4,Communication Skills,Internal,Incomplete,4,$116 ,63
3584,8/14/2020,Bachelors,Production Technician I,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,Massachusetts,Female,Other,Married,Fully Meets,4,2,2,5,Technical Skills,External,Passed,5,$342 ,33
3585,12/22/2021,Bachelors,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,Yard (Material Handling),Massachusetts,Female,Black,Divorced,Fully Meets,4,1,2,3,Communication Skills,Internal,Completed,4,$107 ,29
3586,2/1/2019,Masters,Production Technician I,Active,Part-Time,Zone B,Full-Time,Production       ,People Services,Massachusetts,Female,Hispanic,Single,Fully Meets,2,4,2,4,Communication Skills,External,Completed,1,$503 ,19
3587,5/10/2021,Masters,Production Technician I,Active,Full-Time,Zone B,Temporary,Production       ,General - Eng,Massachusetts,Male,Other,Divorced,Fully Meets,2,1,2,2,Leadership Development,External,Completed,5,$570 ,44
3588,6/25/2019,Masters,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Shop (Fleet),Massachusetts,Male,Black,Widowed,Fully Meets,2,4,2,1,Communication Skills,External,Passed,1,$539 ,47
3589,4/25/2019,Bachelors,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Male,White,Single,Fully Meets,1,2,3,2,Communication Skills,Internal,Incomplete,4,$882 ,68
3593,5/30/2020,Masters,Production Technician I,Active,Contract,Zone A,Full-Time,Production       ,General - Con,Massachusetts,Male,Asian,Married,Fully Meets,1,4,4,3,Project Management,Internal,Incomplete,3,$258 ,71
3594,12/11/2018,Diplomas,Production Technician I,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,Massachusetts,Male,Black,Married,Needs Improvement,1,1,5,1,Leadership Development,Internal,Passed,5,$473 ,50
3595,9/22/2020,Masters,Production Technician I,Active,Contract,Zone A,Temporary,Production       ,Engineers,Massachusetts,Male,Other,Divorced,Fully Meets,1,2,3,1,Technical Skills,External,Passed,2,$253 ,68
3596,7/28/2019,Bachelors,Production Technician I,Active,Part-Time,Zone C,Full-Time,Production       ,Splicing,Massachusetts,Male,Other,Single,Needs Improvement,2,4,3,4,Technical Skills,Internal,Incomplete,2,$290 ,37
3598,9/28/2018,Bachelors,Production Technician II,Terminated,Part-Time,Zone A,Full-Time,Production       ,Project Management - Eng,Massachusetts,Female,Other,Married,Needs Improvement,1,2,5,4,Technical Skills,Internal,Passed,3,$374 ,68
3599,4/12/2020,Masters,Production Technician II,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,Massachusetts,Female,White,Divorced,Fully Meets,2,4,4,2,Leadership Development,Internal,Completed,5,$919 ,70
3600,11/1/2022,Diplomas,Production Technician II,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Female,White,Single,Fully Meets,2,2,1,4,Leadership Development,Internal,Passed,4,$300 ,73
3601,11/21/2022,Doctorate,Production Technician II,Active,Part-Time,Zone B,Full-Time,Production       ,Wireline Construction,Massachusetts,Female,White,Married,Fully Meets,5,1,1,2,Project Management,External,Completed,1,$866 ,56
3602,4/11/2021,Doctorate,Production Technician II,Terminated,Full-Time,Zone B,Part-Time,Production       ,Engineers,Massachusetts,Female,Hispanic,Married,Fully Meets,5,3,3,3,Technical Skills,External,Incomplete,1,$633 ,27
3603,11/29/2018,Bachelors,Production Technician II,Terminated,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Massachusetts,Female,White,Married,Fully Meets,2,5,1,3,Technical Skills,External,Incomplete,3,$680 ,41
3604,1/16/2019,Doctorate,Production Technician II,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Massachusetts,Female,Hispanic,Divorced,Needs Improvement,4,3,5,4,Project Management,External,Failed,3,$288 ,71
3605,9/18/2019,Doctorate,Production Technician I,Active,Contract,Zone C,Temporary,Production       ,Engineers,Massachusetts,Male,Other,Divorced,Fully Meets,4,5,1,3,Communication Skills,External,Passed,2,$103 ,76
3606,8/1/2019,Post Graduate,Production Technician I,Terminated,Part-Time,Zone C,Full-Time,Production       ,Billable Consultants,Massachusetts,Male,Other,Divorced,Fully Meets,3,3,5,1,Project Management,Internal,Passed,2,$256 ,54
3607,6/18/2019,Post Graduate,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,Project Management - Con,Massachusetts,Male,Other,Married,Fully Meets,5,2,4,1,Customer Service,External,Passed,4,$322 ,43
3608,2/13/2019,Doctorate,Production Technician I,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Massachusetts,Male,Other,Married,Fully Meets,3,1,3,1,Project Management,External,Completed,3,$834 ,40
3609,6/2/2021,Diplomas,Production Technician I,Active,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),Massachusetts,Female,Other,Widowed,Fully Meets,3,2,2,4,Customer Service,Internal,Passed,4,$274 ,28
3610,10/11/2018,Bachelors,Production Technician I,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,Massachusetts,Female,Other,Single,Fully Meets,3,4,5,5,Customer Service,Internal,Incomplete,4,$218 ,45
3611,3/9/2021,Post Graduate,Production Technician I,Active,Contract,Zone C,Full-Time,Production       ,Project Management - Con,Massachusetts,Female,Hispanic,Married,Fully Meets,2,2,3,4,Customer Service,Internal,Completed,1,$482 ,69
3612,1/23/2022,Doctorate,Production Technician I,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,Massachusetts,Male,Black,Single,PIP,4,5,3,3,Leadership Development,External,Failed,2,$614 ,38
3613,2/24/2019,Post Graduate,Production Technician I,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,Massachusetts,Male,Asian,Married,Exceeds,1,1,5,2,Customer Service,Internal,Incomplete,1,$354 ,46
3614,1/8/2020,Bachelors,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Project Management - Con,Massachusetts,Male,White,Married,Fully Meets,2,4,5,1,Leadership Development,External,Passed,3,$869 ,47
3616,2/12/2022,Doctorate,Production Technician I,Active,Contract,Zone C,Full-Time,Production       ,General - Con,Massachusetts,Female,Hispanic,Married,Fully Meets,4,1,1,1,Customer Service,Internal,Incomplete,4,$135 ,41
3617,2/1/2023,Diplomas,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Wireline Construction,Massachusetts,Female,Hispanic,Married,Fully Meets,1,2,3,3,Customer Service,Internal,Completed,5,$531 ,62
3618,2/4/2023,Masters,Production Technician I,Active,Part-Time,Zone B,Temporary,Production       ,Splicing,Massachusetts,Male,Black,Married,Fully Meets,3,3,4,5,Leadership Development,External,Passed,3,$609 ,79
3619,3/23/2023,Diplomas,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Massachusetts,Male,Asian,Married,Fully Meets,3,1,5,2,Project Management,Internal,Passed,2,$657 ,39
3620,3/22/2023,Post Graduate,Production Technician I,Active,Part-Time,Zone A,Temporary,Production       ,General - Eng,Massachusetts,Male,Hispanic,Married,Fully Meets,2,1,2,2,Technical Skills,Internal,Completed,3,$654 ,29
3621,11/28/2018,Bachelors,Production Technician I,Active,Contract,Zone A,Full-Time,Production       ,Wireless,Massachusetts,Male,White,Married,Fully Meets,2,2,3,2,Leadership Development,External,Passed,3,$880 ,21
3622,7/9/2020,Diplomas,Production Technician II,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,Massachusetts,Female,Hispanic,Divorced,Fully Meets,3,3,1,5,Project Management,External,Completed,1,$977 ,25
3623,2/11/2019,Masters,Production Technician II,Active,Part-Time,Zone A,Full-Time,Production       ,Engineers,Massachusetts,Female,Asian,Divorced,Fully Meets,3,2,2,5,Project Management,External,Completed,2,$763 ,61
3624,1/9/2020,Masters,Production Technician II,Active,Part-Time,Zone B,Part-Time,Production       ,Technology / It,Massachusetts,Female,Asian,Married,Fully Meets,4,2,2,2,Communication Skills,External,Passed,5,$962 ,24
3625,11/11/2021,Masters,Production Technician II,Terminated,Contract,Zone B,Part-Time,Production       ,Engineers,Massachusetts,Female,Asian,Single,Fully Meets,5,5,2,4,Technical Skills,External,Incomplete,2,$617 ,46
3626,5/15/2021,Diplomas,Production Technician II,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Female,Asian,Single,Fully Meets,2,2,5,1,Communication Skills,Internal,Failed,2,$560 ,28
3627,8/21/2019,Bachelors,Production Technician II,Terminated,Contract,Zone C,Full-Time,Production       ,Field Operations,Massachusetts,Female,Black,Married,Fully Meets,3,1,1,4,Leadership Development,Internal,Incomplete,5,$114 ,52
3628,9/18/2020,Doctorate,Production Technician II,Active,Contract,Zone B,Part-Time,Production       ,Engineers,Massachusetts,Female,Hispanic,Married,Fully Meets,3,4,3,1,Leadership Development,Internal,Incomplete,4,$859 ,74
3629,8/27/2022,Diplomas,Production Technician I,Terminated,Contract,Zone B,Full-Time,Production       ,Field Operations,Massachusetts,Male,Black,Divorced,Fully Meets,5,2,4,4,Technical Skills,Internal,Incomplete,1,$344 ,39
3630,2/23/2019,Doctorate,Production Technician I,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,Massachusetts,Male,Other,Widowed,Fully Meets,5,5,3,2,Technical Skills,Internal,Failed,5,$508 ,54
3631,8/8/2022,Masters,Production Technician I,Active,Contract,Zone C,Full-Time,Production       ,Wireline Construction,Massachusetts,Male,Other,Divorced,Fully Meets,3,4,1,5,Customer Service,Internal,Completed,1,$691 ,75
3632,9/24/2022,Post Graduate,Production Technician I,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,Massachusetts,Male,Asian,Married,Fully Meets,3,3,4,5,Technical Skills,Internal,Completed,2,$175 ,77
3633,3/21/2022,Masters,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Aerial,Massachusetts,Female,Hispanic,Single,Fully Meets,5,4,4,4,Communication Skills,Internal,Incomplete,3,$699 ,35
3634,6/23/2023,Bachelors,Production Technician I,Active,Part-Time,Zone B,Full-Time,Production       ,General - Sga,Massachusetts,Female,Other,Married,Fully Meets,5,2,5,2,Technical Skills,External,Incomplete,3,$255 ,61
3635,10/26/2020,Masters,Production Technician I,Active,Part-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),Massachusetts,Female,Hispanic,Single,Fully Meets,4,1,5,4,Technical Skills,External,Failed,2,$535 ,42
3636,1/29/2020,Bachelors,Production Technician I,Active,Contract,Zone B,Temporary,Production       ,Catv,Massachusetts,Male,Asian,Divorced,Fully Meets,3,3,5,3,Communication Skills,External,Passed,3,$796 ,38
3637,4/23/2022,Bachelors,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Aerial,Massachusetts,Male,Asian,Divorced,Fully Meets,3,2,1,3,Project Management,External,Completed,4,$977 ,27
3638,6/15/2023,Bachelors,Production Technician I,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Massachusetts,Male,Hispanic,Single,Fully Meets,3,4,5,1,Customer Service,Internal,Completed,3,$371 ,45
3640,1/7/2023,Diplomas,Production Technician I,Active,Contract,Zone A,Temporary,Production       ,Field Operations,Massachusetts,Female,Asian,Divorced,Fully Meets,3,2,1,2,Communication Skills,External,Passed,1,$699 ,23
3643,4/16/2020,Doctorate,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,Catv,Massachusetts,Male,Asian,Single,Fully Meets,3,1,5,3,Leadership Development,Internal,Completed,4,$712 ,59
3644,6/16/2022,Post Graduate,Production Technician I,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Massachusetts,Male,Black,Married,Fully Meets,3,4,4,4,Technical Skills,Internal,Incomplete,1,$505 ,36
3645,7/22/2019,Post Graduate,Production Technician I,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,Massachusetts,Male,Asian,Single,Fully Meets,3,1,3,3,Leadership Development,External,Incomplete,5,$398 ,42
3646,4/22/2023,Bachelors,Production Technician II,Active,Part-Time,Zone A,Full-Time,Production       ,Splicing,Massachusetts,Female,Hispanic,Widowed,Fully Meets,3,5,4,4,Communication Skills,External,Failed,4,$534 ,55
3647,12/28/2020,Masters,Production Technician II,Terminated,Part-Time,Zone A,Part-Time,Production       ,Engineers,Massachusetts,Female,Black,Single,Fully Meets,3,2,4,4,Technical Skills,Internal,Completed,4,$200 ,54
3648,2/23/2022,Doctorate,Production Technician II,Active,Contract,Zone A,Full-Time,Production       ,Aerial,Massachusetts,Female,Other,Divorced,Exceeds,4,3,3,5,Leadership Development,Internal,Completed,2,$326 ,74
3649,8/13/2022,Doctorate,Production Technician II,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,Massachusetts,Female,White,Married,Exceeds,4,1,2,2,Leadership Development,External,Completed,4,$336 ,54
3650,10/3/2019,Diplomas,Production Technician II,Terminated,Full-Time,Zone B,Part-Time,Production       ,Field Operations,Massachusetts,Female,White,Divorced,Fully Meets,3,3,2,4,Communication Skills,External,Passed,4,$243 ,28
3651,10/14/2019,Masters,Production Technician II,Active,Full-Time,Zone C,Full-Time,Production       ,General - Con,Massachusetts,Female,White,Single,Fully Meets,3,1,4,1,Leadership Development,Internal,Failed,4,$651 ,28
3652,8/30/2019,Diplomas,Production Technician I,Terminated,Part-Time,Zone C,Part-Time,Production       ,Field Operations,Massachusetts,Male,Other,Married,Fully Meets,3,1,5,2,Communication Skills,External,Incomplete,3,$962 ,73
3653,2/4/2021,Diplomas,Production Technician I,Terminated,Contract,Zone B,Part-Time,Production       ,General - Con,Massachusetts,Male,Asian,Widowed,Exceeds,3,4,4,3,Customer Service,External,Failed,1,$792 ,26
3654,11/23/2022,Post Graduate,Production Technician I,Active,Part-Time,Zone A,Part-Time,Production       ,Aerial,Massachusetts,Male,Asian,Divorced,Exceeds,4,2,4,1,Project Management,Internal,Incomplete,4,$554 ,27
3655,2/25/2023,Bachelors,Production Technician I,Active,Part-Time,Zone C,Full-Time,Production       ,Engineers,Massachusetts,Male,Asian,Married,Fully Meets,3,1,5,1,Technical Skills,External,Passed,1,$736 ,25
3656,12/15/2019,Doctorate,Production Technician I,Active,Part-Time,Zone B,Part-Time,Production       ,Underground,Massachusetts,Male,Hispanic,Divorced,Exceeds,5,5,3,2,Project Management,Internal,Failed,4,$867 ,18
3657,8/29/2021,Diplomas,Production Technician I,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,Massachusetts,Female,Black,Single,Fully Meets,4,4,2,4,Project Management,External,Incomplete,1,$710 ,29
3658,11/4/2022,Doctorate,Production Technician I,Active,Part-Time,Zone C,Temporary,Production       ,Project Management - Con,Massachusetts,Female,Black,Divorced,Fully Meets,3,5,4,2,Leadership Development,External,Incomplete,2,$800 ,56
3659,10/2/2019,Doctorate,Production Technician I,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Massachusetts,Male,Other,Divorced,Exceeds,1,3,1,5,Leadership Development,External,Passed,5,$243 ,30
3660,5/24/2019,Masters,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Massachusetts,Male,Hispanic,Single,Exceeds,3,3,2,4,Leadership Development,Internal,Passed,4,$850 ,45
3661,2/28/2022,Masters,Production Technician I,Active,Contract,Zone C,Temporary,Production       ,Executive,Massachusetts,Male,Asian,Married,Fully Meets,3,3,2,5,Customer Service,External,Passed,2,$472 ,70
3662,6/13/2023,Post Graduate,Production Technician I,Active,Full-Time,Zone B,Temporary,Production       ,Wireline Construction,Massachusetts,Male,Other,Married,Exceeds,2,3,5,3,Customer Service,Internal,Passed,1,$536 ,50
3665,11/22/2019,Doctorate,Production Technician I,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,Massachusetts,Male,Asian,Married,Fully Meets,3,5,2,1,Project Management,Internal,Passed,3,$752 ,34
3666,4/29/2022,Bachelors,Production Technician I,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Massachusetts,Male,Hispanic,Single,Fully Meets,3,5,2,1,Project Management,Internal,Completed,3,$344 ,66
3667,12/11/2022,Masters,Production Technician I,Active,Part-Time,Zone B,Temporary,Production       ,Billable Consultants,Massachusetts,Male,Black,Single,Fully Meets,3,1,1,2,Leadership Development,Internal,Completed,3,$860 ,24
3668,8/6/2023,Masters,Production Technician I,Active,Full-Time,Zone C,Full-Time,Production       ,Underground,Massachusetts,Male,Asian,Widowed,Needs Improvement,3,1,5,1,Customer Service,External,Completed,4,$266 ,27
3669,3/28/2020,Post Graduate,Production Technician I,Terminated,Contract,Zone A,Temporary,Production       ,Finance & Accounting,Massachusetts,Male,Black,Widowed,Fully Meets,3,4,2,4,Project Management,Internal,Completed,1,$184 ,53
3670,8/11/2022,Masters,Production Technician II,Active,Full-Time,Zone A,Full-Time,Production       ,Billable Consultants,Massachusetts,Female,Hispanic,Widowed,Needs Improvement,3,2,2,3,Project Management,External,Completed,5,$942 ,53
3671,1/26/2023,Diplomas,Production Technician II,Terminated,Part-Time,Zone A,Temporary,Production       ,Splicing,Massachusetts,Female,Asian,Divorced,Needs Improvement,3,3,4,5,Communication Skills,External,Passed,4,$382 ,34
3672,1/14/2019,Masters,Production Technician II,Active,Part-Time,Zone A,Full-Time,Production       ,General - Con,Massachusetts,Female,Asian,Divorced,Fully Meets,3,3,2,4,Project Management,External,Failed,1,$359 ,28
